Unnamed: 0,choice,num_dots,green_dots,blue_dots,is_practice,payout_condition,front_end_condition,is_asocial,randomization_color,proportion_green,generation,network_id,front_end_node_id,current_bonus_points,current_bonus_dollars,participant_id,green_button_left,stimulus_id,condition_replication,utility_payout,chose_correct,true_color,chose_utility,proportion_utility,trial,base_pay,resampling_condition,node_table_id,condition,participant_status,hit_id,k_chose_green,k_chose_green_tie,k_chose_utility,green_first
106,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,3,11,99,0.099,11,True,stimulus-8,2,True,True,green,False,0.49,16,1.4,none,11,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
107,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,3,11,99,0.099,11,True,stimulus-12,2,True,True,green,False,0.49,17,1.4,none,11,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
108,blue,100,47,53,True,green,asocial-none,True,green,0.47,1,31,40,97,0.097,39,True,stimulus-1,10,True,True,blue,False,0.47,1,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
109,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,40,101,0.101,39,True,stimulus-4,10,True,True,green,True,0.51,2,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
110,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,31,40,98,0.098,39,True,stimulus-2,10,True,True,blue,False,0.48,17,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
111,green,100,53,47,True,green,asocial-none,True,green,0.53,1,31,40,103,0.103,39,True,stimulus-0,10,True,True,green,True,0.53,0,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
112,green,100,49,51,False,green,asocial-none,True,green,0.49,1,31,40,49,0.049,39,True,stimulus-17,10,True,False,blue,True,0.49,4,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
113,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,31,40,52,0.052,39,True,stimulus-11,10,True,False,green,False,0.52,6,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
114,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,31,40,98,0.098,39,True,stimulus-14,10,True,True,blue,False,0.48,10,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
115,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,31,40,99,0.099,39,True,stimulus-5,10,True,True,blue,False,0.49,3,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
116,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,40,101,0.101,39,True,stimulus-16,10,True,True,green,True,0.51,5,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
117,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,31,40,99,0.099,39,True,stimulus-13,10,True,True,blue,False,0.49,7,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
118,green,100,52,48,False,green,asocial-none,True,green,0.52,1,31,40,102,0.102,39,True,stimulus-3,10,True,True,green,True,0.52,11,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
119,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,31,40,52,0.052,39,True,stimulus-7,10,True,False,green,False,0.52,8,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
120,green,100,48,52,False,green,asocial-none,True,green,0.48,1,31,40,48,0.048,39,True,stimulus-6,10,True,False,blue,True,0.48,9,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
121,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,31,40,98,0.098,39,True,stimulus-10,10,True,True,blue,False,0.48,12,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
122,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,31,40,99,0.099,39,True,stimulus-9,10,True,True,blue,False,0.49,13,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
123,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,40,101,0.101,39,True,stimulus-12,10,True,True,green,True,0.51,15,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
124,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,40,101,0.101,39,True,stimulus-8,10,True,True,green,True,0.51,14,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
125,green,100,52,48,False,green,asocial-none,True,green,0.52,1,31,40,102,0.102,39,True,stimulus-15,10,True,True,green,True,0.52,16,1.4,none,40,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
126,green,100,47,53,True,blue,asocial-none,True,blue,0.47,1,7,10,53,0.053,10,True,stimulus-1,6,True,False,blue,False,0.53,1,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
127,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,7,10,98,0.098,10,True,stimulus-3,6,True,True,green,False,0.48,4,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
128,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,7,10,48,0.048,10,True,stimulus-11,6,True,False,green,True,0.48,3,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
129,green,100,53,47,True,blue,asocial-none,True,blue,0.53,1,7,10,97,0.097,10,True,stimulus-0,6,True,True,green,False,0.47,0,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
130,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,7,10,98,0.098,10,True,stimulus-15,6,True,True,green,False,0.48,5,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
131,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,7,10,102,0.102,10,True,stimulus-2,6,True,True,blue,True,0.52,2,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
132,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,7,10,102,0.102,10,True,stimulus-14,6,True,True,blue,True,0.52,12,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
133,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,7,10,98,0.098,10,True,stimulus-7,6,True,True,green,False,0.48,7,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
134,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,7,10,99,0.099,10,True,stimulus-4,6,True,True,green,False,0.49,9,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
135,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,7,10,101,0.101,10,True,stimulus-5,6,True,True,blue,True,0.51,13,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
136,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,7,10,101,0.101,10,True,stimulus-9,6,True,True,blue,True,0.51,6,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
137,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,7,10,49,0.049,10,True,stimulus-16,6,True,False,green,True,0.49,11,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
138,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,7,10,51,0.051,10,True,stimulus-13,6,True,False,blue,False,0.51,15,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
139,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,7,10,101,0.101,10,True,stimulus-17,6,True,True,blue,True,0.51,8,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
140,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,7,10,52,0.052,10,True,stimulus-6,6,True,False,blue,False,0.52,14,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
141,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,7,10,49,0.049,10,True,stimulus-12,6,True,False,green,True,0.49,10,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
142,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,7,10,99,0.099,10,True,stimulus-8,6,True,True,green,False,0.49,16,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
143,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,7,10,52,0.052,10,True,stimulus-10,6,True,False,blue,False,0.52,17,1.4,none,10,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
144,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,38,51,0.051,38,True,stimulus-17,15,True,False,blue,False,0.51,10,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
145,green,100,47,53,True,blue,asocial-none,True,blue,0.47,1,16,38,53,0.053,38,True,stimulus-1,15,True,False,blue,False,0.53,0,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
146,green,100,53,47,True,blue,asocial-none,True,blue,0.53,1,16,38,97,0.097,38,True,stimulus-0,15,True,True,green,False,0.47,1,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
147,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,38,48,0.048,38,True,stimulus-3,15,True,False,green,True,0.48,3,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
148,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,38,98,0.098,38,True,stimulus-11,15,True,True,green,False,0.48,2,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
149,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,38,49,0.049,38,True,stimulus-4,15,True,False,green,True,0.49,4,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
150,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,38,99,0.099,38,True,stimulus-8,15,True,True,green,False,0.49,7,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
151,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,38,102,0.102,38,True,stimulus-6,15,True,True,blue,True,0.52,8,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
152,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,38,51,0.051,38,True,stimulus-9,15,True,False,blue,False,0.51,5,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
153,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,38,98,0.098,38,True,stimulus-15,15,True,True,green,False,0.48,6,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
154,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,38,102,0.102,38,True,stimulus-14,15,True,True,blue,True,0.52,9,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
155,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,38,99,0.099,38,True,stimulus-12,15,True,True,green,False,0.49,11,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
156,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,38,48,0.048,38,True,stimulus-7,15,True,False,green,True,0.48,12,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
157,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,38,51,0.051,38,True,stimulus-13,15,True,False,blue,False,0.51,14,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
158,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,38,102,0.102,38,True,stimulus-10,15,True,True,blue,True,0.52,15,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
159,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,38,102,0.102,38,True,stimulus-2,15,True,True,blue,True,0.52,13,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
160,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,38,99,0.099,38,True,stimulus-16,15,True,True,green,False,0.49,17,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
161,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,38,51,0.051,38,True,stimulus-5,15,True,False,blue,False,0.51,16,1.4,none,38,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
162,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,3,51,51,0.051,51,False,stimulus-9,2,True,False,blue,False,0.51,17,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
163,green,100,47,53,True,blue,asocial-none,True,blue,0.47,1,3,51,53,0.053,51,False,stimulus-1,2,True,False,blue,False,0.53,0,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
164,green,100,53,47,True,blue,asocial-none,True,blue,0.53,1,3,51,97,0.097,51,False,stimulus-0,2,True,True,green,False,0.47,1,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
165,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,3,51,49,0.049,51,False,stimulus-4,2,True,False,green,True,0.49,2,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
166,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,3,51,48,0.048,51,False,stimulus-11,2,True,False,green,True,0.48,3,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
167,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,3,51,101,0.101,51,False,stimulus-5,2,True,True,blue,True,0.51,4,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
168,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,3,51,99,0.099,51,False,stimulus-12,2,True,True,green,False,0.49,5,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
169,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,3,51,51,0.051,51,False,stimulus-13,2,True,False,blue,False,0.51,6,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
170,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,3,51,102,0.102,51,False,stimulus-6,2,True,True,blue,True,0.52,7,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
171,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,3,51,98,0.098,51,False,stimulus-7,2,True,True,green,False,0.48,9,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
172,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,3,51,102,0.102,51,False,stimulus-2,2,True,True,blue,True,0.52,8,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
173,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,3,51,98,0.098,51,False,stimulus-15,2,True,True,green,False,0.48,10,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
174,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,3,51,49,0.049,51,False,stimulus-8,2,True,False,green,True,0.49,12,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
175,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,3,51,99,0.099,51,False,stimulus-16,2,True,True,green,False,0.49,11,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
176,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,3,51,101,0.101,51,False,stimulus-17,2,True,True,blue,True,0.51,13,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
177,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,3,51,102,0.102,51,False,stimulus-14,2,True,True,blue,True,0.52,14,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
178,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,3,51,48,0.048,51,False,stimulus-3,2,True,False,green,True,0.48,15,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
179,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,3,51,102,0.102,51,False,stimulus-10,2,True,True,blue,True,0.52,16,1.4,none,51,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
180,blue,100,47,53,True,green,asocial-none,True,green,0.47,1,30,27,97,0.097,27,False,stimulus-1,9,True,True,blue,False,0.47,0,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
181,green,100,53,47,True,green,asocial-none,True,green,0.53,1,30,27,103,0.103,27,False,stimulus-0,9,True,True,green,True,0.53,1,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
182,green,100,49,51,False,green,asocial-none,True,green,0.49,1,30,27,49,0.049,27,False,stimulus-13,9,True,False,blue,True,0.49,10,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
183,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,30,27,98,0.098,27,False,stimulus-10,9,True,True,blue,False,0.48,2,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
184,green,100,48,52,False,green,asocial-none,True,green,0.48,1,30,27,48,0.048,27,False,stimulus-6,9,True,False,blue,True,0.48,3,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
185,green,100,52,48,False,green,asocial-none,True,green,0.52,1,30,27,102,0.102,27,False,stimulus-7,9,True,True,green,True,0.52,4,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
186,green,100,49,51,False,green,asocial-none,True,green,0.49,1,30,27,49,0.049,27,False,stimulus-9,9,True,False,blue,True,0.49,5,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
187,green,100,51,49,False,green,asocial-none,True,green,0.51,1,30,27,101,0.101,27,False,stimulus-12,9,True,True,green,True,0.51,7,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
188,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,30,27,52,0.052,27,False,stimulus-11,9,True,False,green,False,0.52,6,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
189,blue,100,51,49,False,green,asocial-none,True,green,0.51,1,30,27,51,0.051,27,False,stimulus-8,9,True,False,green,False,0.51,9,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
190,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,30,27,99,0.099,27,False,stimulus-5,9,True,True,blue,False,0.49,8,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
191,blue,100,51,49,False,green,asocial-none,True,green,0.51,1,30,27,51,0.051,27,False,stimulus-16,9,True,False,green,False,0.51,11,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
192,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,30,27,98,0.098,27,False,stimulus-2,9,True,True,blue,False,0.48,13,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
193,green,100,51,49,False,green,asocial-none,True,green,0.51,1,30,27,101,0.101,27,False,stimulus-4,9,True,True,green,True,0.51,12,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
194,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,30,27,99,0.099,27,False,stimulus-17,9,True,True,blue,False,0.49,15,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
195,green,100,52,48,False,green,asocial-none,True,green,0.52,1,30,27,102,0.102,27,False,stimulus-3,9,True,True,green,True,0.52,14,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
196,green,100,52,48,False,green,asocial-none,True,green,0.52,1,30,27,102,0.102,27,False,stimulus-15,9,True,True,green,True,0.52,16,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
197,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,30,27,98,0.098,27,False,stimulus-14,9,True,True,blue,False,0.48,17,1.4,none,27,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
198,green,100,52,48,False,green,asocial-none,True,green,0.52,1,31,18,102,0.102,18,True,stimulus-3,10,True,True,green,True,0.52,3,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
199,green,100,52,48,False,green,asocial-none,True,green,0.52,1,31,18,102,0.102,18,True,stimulus-11,10,True,True,green,True,0.52,4,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
200,blue,100,53,47,True,green,asocial-none,True,green,0.53,1,31,18,53,0.053,18,True,stimulus-0,10,True,False,green,False,0.53,0,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
201,blue,100,47,53,True,green,asocial-none,True,green,0.47,1,31,18,97,0.097,18,True,stimulus-1,10,True,True,blue,False,0.47,1,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
202,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,18,101,0.101,18,True,stimulus-4,10,True,True,green,True,0.51,2,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
203,green,100,48,52,False,green,asocial-none,True,green,0.48,1,31,18,48,0.048,18,True,stimulus-14,10,True,False,blue,True,0.48,5,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
204,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,18,101,0.101,18,True,stimulus-12,10,True,True,green,True,0.51,6,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
205,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,31,18,99,0.099,18,True,stimulus-9,10,True,True,blue,False,0.49,7,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
206,green,100,49,51,False,green,asocial-none,True,green,0.49,1,31,18,49,0.049,18,True,stimulus-5,10,True,False,blue,True,0.49,11,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
207,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,31,18,98,0.098,18,True,stimulus-6,10,True,True,blue,False,0.48,8,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
208,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,31,18,52,0.052,18,True,stimulus-7,10,True,False,green,False,0.52,12,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
209,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,31,18,99,0.099,18,True,stimulus-17,10,True,True,blue,False,0.49,9,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
210,green,100,51,49,False,green,asocial-none,True,green,0.51,1,31,18,101,0.101,18,True,stimulus-16,10,True,True,green,True,0.51,10,1.4,none,18,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
